omim_id	entrez_id
620076	3911
620080	11117
620083	3187
620084	91057
620085	506
620086	92154
620089	3954
620094	84978
620098	3720
620099	865
620102	84839
620103	8468
620104	80320
620106	3839
620107	79005
620111	3710
620113	118924
620114	8911
620115	23031
620116	345275
620121	654
620125	6338
620126	6340
620133	64858
620135	4713
620137	7388
620138	90523
620139	132001
620141	10093
620145	51343
620148	3848
620149	781
620150	3858
620152	58528
620153	338657
620154	678
620155	29072
620156	26153
620157	29072
620158	4884
620161	7125
620166	9570
620167	54675
620170	80726
620173	54084
620174	2259
620177	79669
620183	699
620184	55719
620185	23137
620186	8085
620189	8379
620191	283209
620192	2261
620193	2255
620194	79759
620196	157855
620197	85452
620198	7234
620199	84946
620200	51608
620201	819
620203	439
620207	9780
620208	267010
620210	8883
620211	55186
620221	7345
620222	92749
620224	80036
620227	84196
620228	6295
620231	6508
620232	4773
620233	10551
620235	84033
620236	54800
620237	55717
620238	100127206
620240	2801
620241	6599
620242	10079
620243	81615
620244	55901
620245	256472
620246	779
620247	7716
620249	84466
620250	283450
620253	80036
620265	58
620269	347734
620270	9690
620275	1353
620276	991
620277	64518
620278	58
620280	9984
620281	5298
620282	3604
620283	284656
620284	474
620285	10558
620286	4151
620292	26523
620294	23129
620296	3055
620300	3032
620303	6091
620305	6091
620306	1317
620310	6263
620311	8626
620312	8892
620313	8891
620314	8890
620315	8893
620316	157922
620317	7453
620319	402569
620320	1285
620321	713
620322	714
620323	4141
620326	11080
620327	400569
620330	64864
620331	91039
620332	55655
620333	126206
620342	9094
620343	51684
620344	388531
620351	6329
620352	1759
620353	10566
620354	7802
620356	56171
620357	51703
620358	498
620359	539
620364	2683
620365	92345
620366	6522
620367	25913
620368	25913
620369	6329
620370	5965
620371	90952
620372	10861
620374	27199
620375	3156
620376	4067
620379	267
620383	4342
620384	23250
620393	7175
